match_id,league_id,season,match_date,home_team_id,away_team_id,home_score,away_score,stadium,match_status,attendance
336,1,2020-2021,2022-09-14,3,4,2,0,Stadium 1-3,Completed,15632
337,1,2021-2022,2022-11-02,2,5,0,2,Stadium 1-2,Completed,28422
338,1,2023-2024,2022-03-05,3,7,1,5,Stadium 1-3,Completed,16755
339,1,2022-2023,2020-08-26,2,3,5,2,Stadium 1-2,Completed,16029
340,1,2023-2024,2022-01-01,6,8,2,2,Stadium 1-6,Completed,13794
341,1,2022-2023,2021-01-23,3,8,3,1,Stadium 1-3,Completed,50517
342,1,2021-2022,2022-12-17,8,6,3,3,Stadium 1-8,Completed,49422
343,1,2020-2021,2020-11-28,3,7,5,2,Stadium 1-3,Completed,19974
344,1,2023-2024,2021-12-28,7,1,2,5,Stadium 1-7,Completed,47685
345,1,2023-2024,2020-12-20,2,5,3,2,Stadium 1-2,Scheduled,64126
346,1,2022-2023,2023-04-20,4,3,3,5,Stadium 1-4,Scheduled,36438
347,1,2020-2021,2022-09-10,2,1,5,0,Stadium 1-2,Completed,30207
348,1,2023-2024,2022-08-10,7,2,0,2,Stadium 1-7,Completed,41238
349,1,2021-2022,2021-03-04,4,3,5,1,Stadium 1-4,Scheduled,9153
350,1,2020-2021,2021-05-12,3,1,0,2,Stadium 1-3,Completed,47350
351,1,2020-2021,2021-04-03,5,1,4,2,Stadium 1-5,Completed,30857
352,1,2021-2022,2022-10-19,3,4,5,4,Stadium 1-3,Completed,38602
353,1,2022-2023,2021-10-23,8,1,0,1,Stadium 1-8,Scheduled,24465
354,1,2020-2021,2022-08-07,1,2,5,5,Stadium 1-1,Scheduled,41218
355,1,2021-2022,2021-01-14,2,5,0,5,Stadium 1-2,Scheduled,23649
356,1,2023-2024,2023-03-31,2,8,1,5,Stadium 1-2,Scheduled,53800
357,1,2022-2023,2022-10-16,6,3,5,4,Stadium 1-6,Scheduled,34899
358,1,2020-2021,2021-03-10,3,5,2,1,Stadium 1-3,Completed,48590
359,1,2020-2021,2021-12-14,4,7,2,0,Stadium 1-4,Completed,47184
360,1,2021-2022,2022-02-14,1,2,5,5,Stadium 1-1,Completed,55577
361,1,2021-2022,2020-08-26,1,6,2,4,Stadium 1-1,Scheduled,47784
362,1,2021-2022,2022-10-09,6,8,4,2,Stadium 1-6,Scheduled,63086
363,1,2021-2022,2022-05-04,8,6,4,3,Stadium 1-8,Completed,11543
364,1,2020-2021,2024-02-26,8,1,5,3,Stadium 1-8,Completed,44522
365,1,2020-2021,2021-09-10,4,2,1,3,Stadium 1-4,Completed,12397
366,1,2021-2022,2022-12-19,7,5,4,2,Stadium 1-7,Completed,71240
367,1,2020-2021,2021-01-03,4,3,3,0,Stadium 1-4,Scheduled,8671
368,1,2023-2024,2023-08-31,2,1,4,0,Stadium 1-2,Completed,18747
369,1,2022-2023,2021-09-29,1,2,3,5,Stadium 1-1,Completed,48520
370,1,2020-2021,2024-04-10,5,7,4,1,Stadium 1-5,Completed,48559
371,1,2022-2023,2024-05-14,2,8,4,2,Stadium 1-2,Scheduled,54094
372,1,2022-2023,2021-11-18,4,5,5,4,Stadium 1-4,Scheduled,28821
373,1,2023-2024,2023-06-22,6,1,4,5,Stadium 1-6,Completed,18489
374,1,2022-2023,2021-08-11,6,2,2,0,Stadium 1-6,Completed,51279
375,1,2023-2024,2023-01-15,2,6,1,0,Stadium 1-2,Completed,56106
376,1,2020-2021,2021-08-15,1,2,3,4,Stadium 1-1,Completed,13354
377,1,2023-2024,2022-09-25,5,6,3,2,Stadium 1-5,Completed,37896
378,1,2021-2022,2021-09-20,2,8,2,1,Stadium 1-2,Scheduled,54591
379,1,2022-2023,2023-02-11,3,6,0,2,Stadium 1-3,Completed,65566
380,1,2022-2023,2021-12-17,1,6,4,2,Stadium 1-1,Scheduled,51536
381,1,2023-2024,2024-05-09,3,1,5,5,Stadium 1-3,Scheduled,27405
382,1,2021-2022,2023-04-20,8,1,5,3,Stadium 1-8,Completed,33130
383,1,2022-2023,2023-03-04,3,1,4,4,Stadium 1-3,Completed,57064
384,1,2023-2024,2022-02-07,6,2,0,5,Stadium 1-6,Scheduled,72398
385,1,2021-2022,2024-01-04,5,6,0,0,Stadium 1-5,Completed,15813
386,1,2022-2023,2022-08-21,8,7,5,4,Stadium 1-8,Completed,29421
387,1,2022-2023,2020-12-07,2,1,5,4,Stadium 1-2,Scheduled,48666
388,1,2022-2023,2021-07-21,8,1,3,2,Stadium 1-8,Completed,54444
389,1,2023-2024,2020-10-02,6,7,0,1,Stadium 1-6,Completed,63361
390,1,2020-2021,2021-11-21,4,8,3,2,Stadium 1-4,Completed,29244
391,1,2020-2021,2020-08-15,5,8,2,0,Stadium 1-5,Completed,5224
392,1,2022-2023,2021-02-14,1,8,0,1,Stadium 1-1,Scheduled,14111
393,1,2022-2023,2023-06-07,1,7,4,5,Stadium 1-1,Completed,21349
394,1,2020-2021,2023-05-10,4,3,1,3,Stadium 1-4,Completed,50604
395,1,2021-2022,2023-09-03,8,3,0,0,Stadium 1-8,Completed,20232
396,1,2022-2023,2024-01-10,5,1,0,2,Stadium 1-5,Completed,8367
397,1,2021-2022,2022-09-08,6,3,3,3,Stadium 1-6,Completed,51889
398,1,2023-2024,2022-03-13,5,2,4,5,Stadium 1-5,Completed,15225
399,1,2022-2023,2024-04-02,1,2,2,1,Stadium 1-1,Completed,38075
400,1,2023-2024,2024-04-28,5,8,0,5,Stadium 1-5,Completed,76549
401,1,2021-2022,2020-12-07,5,8,0,2,Stadium 1-5,Completed,22260
402,1,2023-2024,2020-12-11,8,1,3,1,Stadium 1-8,Completed,77995
403,1,2020-2021,2021-11-22,6,4,0,1,Stadium 1-6,Completed,78643
404,1,2022-2023,2022-07-31,5,7,3,5,Stadium 1-5,Completed,63343
405,1,2020-2021,2023-11-06,3,1,3,0,Stadium 1-3,Completed,12060
406,1,2023-2024,2023-03-21,4,6,3,0,Stadium 1-4,Completed,70566
407,1,2021-2022,2021-11-12,4,5,3,1,Stadium 1-4,Completed,75352
408,1,2021-2022,2020-08-16,3,5,1,3,Stadium 1-3,Completed,55622
409,1,2023-2024,2022-08-22,5,2,5,1,Stadium 1-5,Completed,54728
410,1,2023-2024,2021-03-15,2,3,1,3,Stadium 1-2,Scheduled,69405
411,1,2023-2024,2022-12-11,6,3,1,3,Stadium 1-6,Completed,47372
412,1,2023-2024,2022-08-18,2,8,3,4,Stadium 1-2,Completed,15967
413,1,2021-2022,2023-10-10,5,3,2,2,Stadium 1-5,Completed,50131
414,1,2022-2023,2023-07-18,8,3,3,2,Stadium 1-8,Scheduled,33430
415,1,2022-2023,2024-03-11,6,1,3,4,Stadium 1-6,Completed,15606
416,1,2022-2023,2022-10-12,2,5,4,1,Stadium 1-2,Scheduled,57505
417,1,2020-2021,2023-10-07,4,3,4,4,Stadium 1-4,Scheduled,28347
418,1,2022-2023,2024-03-06,8,4,1,5,Stadium 1-8,Completed,9688
419,1,2020-2021,2023-10-18,7,5,0,5,Stadium 1-7,Scheduled,11607
420,1,2020-2021,2024-04-16,4,2,5,0,Stadium 1-4,Scheduled,51562
421,1,2022-2023,2021-10-12,6,8,0,5,Stadium 1-6,Completed,18930
422,1,2022-2023,2022-05-31,8,2,1,5,Stadium 1-8,Completed,34314
423,1,2023-2024,2022-08-08,4,3,0,5,Stadium 1-4,Completed,34924
424,1,2023-2024,2024-04-27,3,4,3,5,Stadium 1-3,Completed,37477
425,1,2021-2022,2022-02-04,6,1,3,0,Stadium 1-6,Completed,60078
426,1,2020-2021,2022-07-27,2,6,3,0,Stadium 1-2,Scheduled,7660
427,1,2023-2024,2022-02-20,1,4,1,5,Stadium 1-1,Completed,61763
428,1,2023-2024,2020-12-28,2,5,3,1,Stadium 1-2,Completed,5914
429,1,2023-2024,2023-11-08,5,1,5,4,Stadium 1-5,Scheduled,57671
430,1,2021-2022,2022-09-26,7,6,1,5,Stadium 1-7,Scheduled,65492
431,1,2023-2024,2023-09-20,7,2,4,1,Stadium 1-7,Scheduled,7573
432,1,2020-2021,2023-07-27,4,6,5,4,Stadium 1-4,Completed,72702
433,1,2023-2024,2020-12-05,4,5,3,5,Stadium 1-4,Completed,23956
434,1,2023-2024,2023-04-21,6,1,3,2,Stadium 1-6,Completed,60795
435,1,2023-2024,2023-03-25,7,1,4,0,Stadium 1-7,Scheduled,74034
436,1,2020-2021,2024-05-22,1,3,1,2,Stadium 1-1,Completed,60475
437,1,2020-2021,2023-12-19,7,1,4,3,Stadium 1-7,Scheduled,57052
438,1,2023-2024,2022-09-21,6,1,1,1,Stadium 1-6,Completed,24091
439,1,2022-2023,2024-03-21,8,6,5,0,Stadium 1-8,Scheduled,37917
440,1,2020-2021,2022-08-29,8,3,2,5,Stadium 1-8,Scheduled,11340
441,1,2020-2021,2022-11-18,7,2,0,3,Stadium 1-7,Completed,52390
442,1,2021-2022,2021-10-23,6,3,5,2,Stadium 1-6,Scheduled,31125
443,1,2020-2021,2022-06-05,7,6,3,1,Stadium 1-7,Completed,7329
444,1,2022-2023,2024-01-25,8,3,3,3,Stadium 1-8,Completed,52286
445,1,2023-2024,2021-09-08,3,2,0,1,Stadium 1-3,Completed,30822
446,1,2020-2021,2022-02-04,2,6,3,5,Stadium 1-2,Completed,56468
447,1,2023-2024,2022-12-05,3,1,1,4,Stadium 1-3,Completed,46232
448,1,2020-2021,2020-11-07,7,2,0,1,Stadium 1-7,Scheduled,25330
449,1,2020-2021,2021-11-30,5,4,3,2,Stadium 1-5,Scheduled,30787
450,1,2022-2023,2020-08-05,8,6,4,3,Stadium 1-8,Completed,32030
451,1,2020-2021,2021-06-16,8,6,2,4,Stadium 1-8,Completed,18001
452,1,2023-2024,2022-04-06,3,7,4,5,Stadium 1-3,Completed,21979
453,1,2020-2021,2022-10-04,6,2,4,1,Stadium 1-6,Completed,24094
454,1,2023-2024,2020-09-20,6,5,3,2,Stadium 1-6,Completed,71058
455,1,2022-2023,2022-12-27,5,2,5,5,Stadium 1-5,Completed,32640
456,1,2022-2023,2024-05-15,3,8,5,2,Stadium 1-3,Completed,23117
457,1,2020-2021,2021-12-08,3,6,2,0,Stadium 1-3,Scheduled,79627
458,1,2023-2024,2023-07-19,1,3,5,3,Stadium 1-1,Completed,53308
459,1,2020-2021,2020-09-03,6,7,4,4,Stadium 1-6,Completed,43390
460,1,2021-2022,2023-07-25,6,8,0,2,Stadium 1-6,Completed,15896
461,1,2021-2022,2023-11-02,3,5,5,1,Stadium 1-3,Completed,35215
462,1,2021-2022,2021-03-06,8,5,0,5,Stadium 1-8,Completed,17792
463,1,2020-2021,2023-10-13,6,3,2,2,Stadium 1-6,Completed,68845
464,1,2022-2023,2023-11-15,8,7,2,2,Stadium 1-8,Completed,42789
465,1,2020-2021,2024-01-16,1,5,5,2,Stadium 1-1,Completed,7245
466,1,2022-2023,2020-12-29,6,8,2,4,Stadium 1-6,Completed,11518
467,1,2020-2021,2023-03-14,3,7,1,2,Stadium 1-3,Completed,76551
468,1,2020-2021,2020-11-24,4,8,4,5,Stadium 1-4,Completed,43682
469,1,2023-2024,2023-07-05,4,8,1,1,Stadium 1-4,Completed,54657
470,1,2020-2021,2023-05-26,7,6,1,0,Stadium 1-7,Completed,5430
471,1,2021-2022,2023-01-23,2,7,5,5,Stadium 1-2,Completed,73702
472,1,2022-2023,2022-10-06,3,8,1,3,Stadium 1-3,Completed,26854
473,1,2023-2024,2023-02-18,1,4,0,3,Stadium 1-1,Scheduled,8238
474,1,2023-2024,2021-09-12,6,7,1,4,Stadium 1-6,Completed,22178
475,1,2022-2023,2021-05-01,2,4,3,1,Stadium 1-2,Completed,68315
476,1,2020-2021,2022-01-24,1,3,2,4,Stadium 1-1,Completed,21968
477,1,2020-2021,2023-01-29,8,5,0,2,Stadium 1-8,Scheduled,25286
478,1,2020-2021,2024-03-03,4,2,3,2,Stadium 1-4,Completed,51007
479,1,2021-2022,2021-01-10,2,6,3,4,Stadium 1-2,Completed,41340
480,1,2021-2022,2021-09-28,2,3,4,0,Stadium 1-2,Completed,60009
481,1,2020-2021,2023-03-31,8,6,0,2,Stadium 1-8,Scheduled,77018
482,1,2021-2022,2022-08-01,8,7,2,5,Stadium 1-8,Completed,44246
483,1,2023-2024,2024-03-12,3,6,1,5,Stadium 1-3,Completed,65213
484,1,2020-2021,2022-12-26,6,1,5,1,Stadium 1-6,Completed,58623
485,1,2021-2022,2021-08-27,5,4,1,4,Stadium 1-5,Scheduled,17986
486,1,2023-2024,2021-10-29,2,3,1,4,Stadium 1-2,Scheduled,6880
487,1,2021-2022,2024-01-14,2,3,2,5,Stadium 1-2,Completed,31151
488,1,2022-2023,2021-05-12,5,1,0,3,Stadium 1-5,Completed,65290
489,1,2021-2022,2023-10-03,8,1,4,1,Stadium 1-8,Scheduled,43695
490,1,2022-2023,2022-03-25,3,8,4,5,Stadium 1-3,Completed,63473
491,1,2020-2021,2022-01-05,6,7,2,0,Stadium 1-6,Scheduled,47189
492,1,2022-2023,2021-06-08,4,6,3,4,Stadium 1-4,Completed,42457
493,1,2020-2021,2022-08-13,6,2,5,3,Stadium 1-6,Completed,31166
494,1,2021-2022,2024-01-24,7,8,5,4,Stadium 1-7,Completed,5194
495,1,2021-2022,2022-01-13,1,8,0,1,Stadium 1-1,Completed,26904
496,1,2022-2023,2020-08-06,4,6,4,2,Stadium 1-4,Scheduled,63158
497,1,2021-2022,2021-03-24,4,5,0,5,Stadium 1-4,Completed,77647
498,1,2023-2024,2022-08-10,1,7,1,0,Stadium 1-1,Completed,43033
499,1,2021-2022,2021-02-22,2,1,4,3,Stadium 1-2,Completed,19678
500,1,2022-2023,2022-08-23,6,2,1,4,Stadium 1-6,Completed,73924
501,2,2021-2022,2021-11-29,13,11,4,2,Stadium 2-5,Completed,14248
502,2,2023-2024,2020-12-03,12,16,2,1,Stadium 2-4,Scheduled,53786
503,2,2023-2024,2023-03-17,13,12,1,2,Stadium 2-5,Scheduled,55818
504,2,2022-2023,2022-08-10,10,15,0,2,Stadium 2-2,Completed,70779
505,2,2021-2022,2023-09-06,9,14,0,4,Stadium 2-1,Completed,30840
506,2,2023-2024,2023-02-23,11,15,0,3,Stadium 2-3,Completed,18403
507,2,2022-2023,2021-03-26,10,15,2,1,Stadium 2-2,Completed,39731
508,2,2020-2021,2022-06-12,9,12,4,1,Stadium 2-1,Completed,31789
509,2,2021-2022,2021-11-04,10,14,3,2,Stadium 2-2,Completed,13120
510,2,2022-2023,2021-02-01,12,15,1,5,Stadium 2-4,Scheduled,50570
511,2,2021-2022,2024-04-20,10,14,3,1,Stadium 2-2,Scheduled,40593
512,2,2020-2021,2023-10-27,13,16,3,0,Stadium 2-5,Completed,65210
513,2,2023-2024,2024-02-03,13,16,3,2,Stadium 2-5,Scheduled,66123
514,2,2021-2022,2024-01-16,16,9,1,4,Stadium 2-8,Completed,56069
515,2,2023-2024,2023-03-21,9,10,1,1,Stadium 2-1,Completed,14172
516,2,2022-2023,2021-03-16,15,16,1,4,Stadium 2-7,Completed,41016
517,2,2023-2024,2022-12-02,13,14,1,2,Stadium 2-5,Completed,79397
518,2,2020-2021,2022-12-01,12,11,2,1,Stadium 2-4,Completed,55303
519,2,2021-2022,2023-10-08,10,12,2,0,Stadium 2-2,Completed,6521
520,2,2020-2021,2023-01-20,9,13,4,1,Stadium 2-1,Completed,44429
521,2,2021-2022,2024-03-21,16,12,0,3,Stadium 2-8,Completed,54846
522,2,2022-2023,2022-04-11,14,13,4,2,Stadium 2-6,Scheduled,8344
523,2,2021-2022,2022-10-02,14,15,4,3,Stadium 2-6,Scheduled,46095
524,2,2021-2022,2023-06-09,16,11,1,4,Stadium 2-8,Completed,37064
525,2,2021-2022,2021-09-02,11,13,1,1,Stadium 2-3,Scheduled,53104
526,2,2020-2021,2022-12-03,10,14,5,3,Stadium 2-2,Completed,66900
527,2,2021-2022,2022-04-19,10,9,3,3,Stadium 2-2,Completed,76123
528,2,2022-2023,2024-01-01,13,16,2,3,Stadium 2-5,Scheduled,71942
529,2,2020-2021,2022-07-25,10,14,1,3,Stadium 2-2,Completed,44768
530,2,2023-2024,2022-12-25,13,15,3,3,Stadium 2-5,Completed,50242
531,2,2023-2024,2023-04-11,10,14,1,5,Stadium 2-2,Completed,13413
532,2,2020-2021,2022-10-25,14,11,0,2,Stadium 2-6,Scheduled,9804
533,2,2020-2021,2021-09-30,11,12,5,2,Stadium 2-3,Completed,12109
534,2,2021-2022,2022-02-10,16,9,3,1,Stadium 2-8,Completed,59709
535,2,2023-2024,2024-01-05,14,12,5,0,Stadium 2-6,Completed,33072
536,2,2020-2021,2023-02-03,16,10,1,5,Stadium 2-8,Completed,6516
537,2,2022-2023,2024-02-06,13,11,0,5,Stadium 2-5,Completed,11404
538,2,2020-2021,2020-10-28,10,13,3,5,Stadium 2-2,Completed,29617
539,2,2021-2022,2024-04-08,9,15,0,0,Stadium 2-1,Completed,12775
540,2,2020-2021,2020-11-27,13,9,1,4,Stadium 2-5,Completed,78554
541,2,2021-2022,2022-04-04,15,9,1,2,Stadium 2-7,Completed,39976
542,2,2020-2021,2022-05-21,13,14,5,5,Stadium 2-5,Completed,39886
543,2,2020-2021,2024-01-26,16,11,3,4,Stadium 2-8,Completed,12640
544,2,2021-2022,2023-09-01,14,9,2,1,Stadium 2-6,Scheduled,14799
545,2,2023-2024,2021-09-06,15,9,0,2,Stadium 2-7,Completed,74811
546,2,2023-2024,2021-07-29,10,13,2,4,Stadium 2-2,Completed,77676
547,2,2021-2022,2022-11-26,15,13,0,4,Stadium 2-7,Scheduled,8273
548,2,2020-2021,2021-12-02,12,13,0,1,Stadium 2-4,Completed,75851
549,2,2022-2023,2023-11-23,16,12,4,1,Stadium 2-8,Completed,15933
550,2,2022-2023,2021-05-31,12,16,2,0,Stadium 2-4,Completed,77336
551,2,2020-2021,2024-04-30,11,9,4,5,Stadium 2-3,Completed,72255
552,2,2020-2021,2022-03-11,11,16,5,5,Stadium 2-3,Scheduled,78875
553,2,2022-2023,2022-11-01,14,11,3,0,Stadium 2-6,Completed,9985
554,2,2023-2024,2022-11-13,13,9,0,4,Stadium 2-5,Completed,47174
555,2,2022-2023,2024-05-24,12,15,5,4,Stadium 2-4,Completed,41112
556,2,2023-2024,2023-07-29,14,11,2,2,Stadium 2-6,Completed,74707
557,2,2022-2023,2020-12-13,9,16,4,1,Stadium 2-1,Scheduled,53345
558,2,2023-2024,2022-04-01,12,10,5,2,Stadium 2-4,Scheduled,52349
559,2,2020-2021,2022-04-03,15,14,3,4,Stadium 2-7,Completed,55259
560,2,2022-2023,2024-04-09,10,16,4,5,Stadium 2-2,Completed,71836
561,2,2020-2021,2023-07-24,11,13,3,5,Stadium 2-3,Completed,13727
562,2,2021-2022,2022-08-18,10,14,0,5,Stadium 2-2,Completed,61439
563,2,2023-2024,2022-12-05,12,16,4,1,Stadium 2-4,Scheduled,72920
564,2,2020-2021,2021-03-16,14,13,5,2,Stadium 2-6,Scheduled,5825
565,2,2021-2022,2022-04-01,10,13,4,0,Stadium 2-2,Completed,61263
566,2,2020-2021,2020-09-10,15,10,5,2,Stadium 2-7,Scheduled,43375
567,2,2022-2023,2021-05-09,9,13,1,4,Stadium 2-1,Completed,45211
568,2,2021-2022,2023-03-23,15,11,1,3,Stadium 2-7,Completed,71612
569,2,2022-2023,2024-01-08,11,15,2,0,Stadium 2-3,Completed,29946
570,2,2022-2023,2023-09-30,9,13,4,3,Stadium 2-1,Completed,74106
571,2,2022-2023,2024-02-16,11,14,1,5,Stadium 2-3,Scheduled,40788
572,2,2021-2022,2024-03-05,13,10,0,2,Stadium 2-5,Scheduled,51668
573,2,2021-2022,2021-11-16,13,14,5,5,Stadium 2-5,Completed,61261
574,2,2022-2023,2021-08-08,16,11,2,3,Stadium 2-8,Scheduled,39599
575,2,2021-2022,2022-11-08,13,12,4,2,Stadium 2-5,Completed,63817
576,2,2023-2024,2022-02-07,11,15,5,5,Stadium 2-3,Scheduled,65434
577,2,2023-2024,2020-09-24,14,12,2,2,Stadium 2-6,Completed,6700
578,2,2020-2021,2023-08-04,10,12,1,4,Stadium 2-2,Scheduled,44284
579,2,2021-2022,2023-10-26,16,12,1,0,Stadium 2-8,Scheduled,45223
580,2,2020-2021,2022-01-23,9,11,3,4,Stadium 2-1,Scheduled,61065
581,2,2020-2021,2022-02-04,12,13,3,2,Stadium 2-4,Scheduled,18878
582,2,2023-2024,2022-12-16,14,13,1,2,Stadium 2-6,Completed,17931
583,2,2023-2024,2024-05-09,15,9,1,0,Stadium 2-7,Completed,46263
584,2,2021-2022,2023-04-06,14,10,0,5,Stadium 2-6,Completed,36837
585,2,2021-2022,2024-01-21,11,14,4,1,Stadium 2-3,Scheduled,46590
586,2,2020-2021,2022-12-26,16,10,0,4,Stadium 2-8,Completed,73097
587,2,2023-2024,2021-03-22,15,13,0,5,Stadium 2-7,Scheduled,45839
588,2,2023-2024,2021-01-29,12,14,1,0,Stadium 2-4,Completed,56683
589,2,2023-2024,2022-05-04,15,11,2,3,Stadium 2-7,Scheduled,72693
590,2,2020-2021,2021-02-27,11,14,2,3,Stadium 2-3,Completed,20249
591,2,2021-2022,2022-08-22,13,14,4,5,Stadium 2-5,Completed,14850
592,2,2021-2022,2022-03-25,11,14,0,2,Stadium 2-3,Scheduled,73213
593,2,2020-2021,2020-12-31,11,15,0,0,Stadium 2-3,Completed,26995
594,2,2021-2022,2023-06-08,16,13,5,3,Stadium 2-8,Scheduled,20917
595,2,2021-2022,2022-08-18,13,10,5,5,Stadium 2-5,Completed,53764
596,2,2022-2023,2023-10-10,15,11,1,1,Stadium 2-7,Completed,71876
597,2,2022-2023,2021-06-24,15,9,1,4,Stadium 2-7,Completed,41507
598,2,2022-2023,2022-09-04,11,15,5,5,Stadium 2-3,Completed,10685
599,2,2020-2021,2024-02-22,12,10,2,2,Stadium 2-4,Completed,14741
600,2,2020-2021,2021-09-03,10,15,0,3,Stadium 2-2,Completed,43816
601,2,2022-2023,2020-09-12,10,12,4,3,Stadium 2-2,Completed,5392
602,2,2023-2024,2021-03-16,15,10,5,4,Stadium 2-7,Completed,24913
603,2,2020-2021,2021-04-02,9,11,3,4,Stadium 2-1,Completed,78281
604,2,2020-2021,2022-06-21,13,15,3,5,Stadium 2-5,Completed,68779
605,2,2022-2023,2022-01-23,12,10,2,3,Stadium 2-4,Completed,68651
606,2,2020-2021,2024-04-07,10,14,1,3,Stadium 2-2,Scheduled,26530
607,2,2023-2024,2021-01-18,13,14,2,2,Stadium 2-5,Completed,31765
608,2,2023-2024,2022-08-08,15,13,0,3,Stadium 2-7,Completed,31525
609,2,2022-2023,2024-04-02,11,16,2,5,Stadium 2-3,Completed,7510
610,2,2023-2024,2023-07-03,14,10,4,5,Stadium 2-6,Completed,42021
611,2,2021-2022,2023-04-21,16,15,3,1,Stadium 2-8,Scheduled,32547
612,2,2023-2024,2020-09-22,15,13,3,4,Stadium 2-7,Completed,35366
613,2,2020-2021,2021-02-12,15,11,1,0,Stadium 2-7,Completed,64272
614,2,2023-2024,2021-01-12,12,10,5,4,Stadium 2-4,Completed,35846
615,2,2023-2024,2022-12-04,12,11,3,1,Stadium 2-4,Scheduled,8786
616,2,2022-2023,2021-10-31,10,13,4,1,Stadium 2-2,Scheduled,45752
617,2,2021-2022,2022-12-25,10,13,1,5,Stadium 2-2,Completed,36095
618,2,2020-2021,2024-03-19,10,15,3,5,Stadium 2-2,Completed,46326
619,2,2023-2024,2020-09-04,10,11,3,1,Stadium 2-2,Completed,36077
620,2,2022-2023,2021-04-21,9,14,2,5,Stadium 2-1,Completed,59704
621,2,2023-2024,2022-10-08,15,10,3,5,Stadium 2-7,Completed,61955
622,2,2023-2024,2022-10-28,12,13,2,1,Stadium 2-4,Scheduled,17238
623,2,2021-2022,2021-01-28,13,16,1,2,Stadium 2-5,Completed,12738
624,2,2020-2021,2023-07-10,10,12,5,3,Stadium 2-2,Completed,8747
625,2,2021-2022,2022-01-16,16,14,3,1,Stadium 2-8,Completed,9385
626,2,2022-2023,2021-03-10,9,11,2,2,Stadium 2-1,Scheduled,57924
627,2,2023-2024,2021-03-14,11,14,3,1,Stadium 2-3,Completed,13641
628,2,2023-2024,2023-09-13,14,16,3,5,Stadium 2-6,Completed,15482
629,2,2022-2023,2020-12-21,12,11,5,1,Stadium 2-4,Completed,59533
630,2,2023-2024,2021-08-31,14,15,0,3,Stadium 2-6,Completed,54835
631,2,2020-2021,2021-12-16,10,12,3,4,Stadium 2-2,Completed,72248
632,2,2020-2021,2021-11-01,15,13,4,3,Stadium 2-7,Completed,51486
633,2,2023-2024,2024-02-21,11,16,0,0,Stadium 2-3,Scheduled,73457
634,2,2020-2021,2021-01-26,9,16,1,2,Stadium 2-1,Completed,50077
635,2,2023-2024,2021-08-14,16,9,4,4,Stadium 2-8,Completed,42174
636,2,2023-2024,2022-06-27,12,13,1,4,Stadium 2-4,Completed,51111
637,2,2022-2023,2024-02-18,11,16,1,0,Stadium 2-3,Completed,19457
638,2,2021-2022,2021-04-15,9,16,0,0,Stadium 2-1,Completed,76871
639,2,2022-2023,2023-01-27,13,16,4,4,Stadium 2-5,Completed,34939
640,2,2021-2022,2022-01-13,16,9,1,3,Stadium 2-8,Scheduled,43879
641,2,2021-2022,2021-05-08,14,9,2,0,Stadium 2-6,Scheduled,56520
642,2,2020-2021,2020-08-02,14,13,1,0,Stadium 2-6,Scheduled,65326
643,2,2021-2022,2020-10-06,12,9,3,0,Stadium 2-4,Completed,78301
644,2,2020-2021,2020-09-22,16,14,3,4,Stadium 2-8,Completed,22601
645,2,2021-2022,2021-07-26,14,16,2,0,Stadium 2-6,Completed,76321
646,2,2020-2021,2023-03-08,13,9,5,0,Stadium 2-5,Completed,59078
647,2,2023-2024,2022-11-07,11,9,5,1,Stadium 2-3,Completed,15006
648,2,2022-2023,2023-06-05,15,14,0,3,Stadium 2-7,Completed,12707
649,2,2020-2021,2023-09-21,9,15,1,4,Stadium 2-1,Completed,58531
650,2,2020-2021,2022-04-16,11,10,4,4,Stadium 2-3,Completed,74647
651,2,2020-2021,2022-04-06,15,10,4,5,Stadium 2-7,Completed,25769
652,2,2021-2022,2021-03-07,14,13,4,0,Stadium 2-6,Completed,73394
653,2,2020-2021,2022-05-27,11,15,2,2,Stadium 2-3,Completed,67010
654,2,2021-2022,2023-11-08,14,16,1,4,Stadium 2-6,Scheduled,58718
655,2,2021-2022,2020-12-12,9,15,5,3,Stadium 2-1,Scheduled,71692
656,2,2023-2024,2020-08-06,9,16,4,3,Stadium 2-1,Completed,51089
657,2,2022-2023,2024-04-11,13,16,1,0,Stadium 2-5,Completed,27179
658,2,2022-2023,2021-02-15,11,14,1,3,Stadium 2-3,Scheduled,26808
659,2,2022-2023,2023-04-20,13,12,2,3,Stadium 2-5,Scheduled,51131
660,2,2020-2021,2022-06-07,16,15,1,4,Stadium 2-8,Completed,22825
661,2,2023-2024,2020-08-27,15,10,3,1,Stadium 2-7,Scheduled,41039
662,2,2023-2024,2021-07-08,14,13,1,5,Stadium 2-6,Scheduled,35052
663,2,2020-2021,2021-01-21,10,12,0,5,Stadium 2-2,Scheduled,38574
664,2,2023-2024,2024-04-28,11,10,4,4,Stadium 2-3,Scheduled,21475
665,2,2022-2023,2022-06-23,15,14,1,0,Stadium 2-7,Completed,23857
666,2,2023-2024,2023-12-17,12,16,5,4,Stadium 2-4,Completed,50033
667,2,2021-2022,2023-03-01,15,14,3,2,Stadium 2-7,Completed,35239
668,2,2020-2021,2023-01-27,12,15,3,3,Stadium 2-4,Scheduled,18947
669,2,2022-2023,2022-08-03,11,16,4,4,Stadium 2-3,Completed,16333
670,2,2021-2022,2020-08-22,11,12,2,1,Stadium 2-3,Completed,38786
